ID_avaliacao,avaliacao,nota,sentimento
78234,Como posso avaliar um produto que não me entregam e nem me indicam uma solução plausível nas respostas as reclamações realizadas?,1,negativo
26019,"A cadeira deita muito quando sento nela, e olha que só tenho 65kg. Ela é bonita e tals, mas é muito ruim para sentar, ela deita muito e dá a impressão de que vou cair.  Uma das rodinhas veio meio travada também.  Tirando isso é de boa, montagem simples, mas não recomendo.",1,negativo
20069,"Atenção! A bateria é drenada rapidamente... dura no máximo 3h de uso. Se você quer um aparelho para lazer e trabalho, esse não é o ideal!! O aparelho tem um custo alto, então pensem bem. ‘Minhas sinceras palavras’",1,negativo
64324,O produto não atendeu às expectativas. Menor que outros produtos médios e sem fecho para cadeado.,2,negativo
6891,Passei vergonha com está máquina ela faz um algodão doce com muito custo  lenta parece que vai queimar de tão fraca,1,negativo
18205,Muito ruim nao gostei. Nao fura vidro me piso poderia ser melhor kkkkkkk,1,negativo
62119,"Mano isso é um absurdo. Uma mulher na rua falou que era a minha tia e o entregador deu meu celular a ela e perguntou ""a Sra entrega a ele mesmo?"". Empresa totalmente irresponsável. Para a minha sorte ela deixou na minha casa.",1,negativo
106521,"Já pedi a devolução desde o dia 02/04 e até o momento nada aconteceu. Produto ruim, serviço péssimo.",1,negativo
88059,"o sinal mesmo na área rural é perfeito , o aparelho é muito funcional !",5,positivo
52675,Descrevo essa fritadeira na minha casa como meu melhor investimento e resumo numa palavra: Perfeita.,5,positivo
127774,Pedi canc no outro dia sofá muito pequeno aguardo canc e retirada do produto obrigada,1,negativo
106366,Não recebi o produto e fui informado de utilizar um voucher do valor do produto não entrega. Ridículo!!!!,1,negativo
81541,Produto chegou em perfeito estado e recomendo aos que procuram,4,positivo
85366,"O teclado pode ser bom para crianças, pois as teclas como já mencionaram são pequenas. Produto chinês. Meu teclado veio com um dos encaixes das partituras quebrado. Não vou devolver por causa disso, mais faltou o cuidado do fornecedor de conferir o produto, já que se trata de algo importado. De modo geral, se for pra adolescentes ou adultos, não comprem.",2,negativo
87632,Não posso avaliar uma coisa que ainda não chegou na minha residência comprei 12/03/2019,1,negativo
66306,"As panela nao sao boas, nunca consegui fazer um arros sem queimar e os cabos queimaram e o fundo da frigideira fez um buraco nao aguentou fritar um bife. Estou muito triste.",1,negativo
17816,Para mim por enquanto esta sendo um ótimo produto e está dentro das minhas expequitativas,5,positivo
32639,"Comprei pelo apelo rock'n'roll e por se diferenciar pelos desenhos em preto dos cabos que aparecem nas fotos, porem no produto real que recebi eles nao existem. É um jogo de talheres comum. Poderia ter comprado um jogo mais barato ja que de diferente nao tem nada",2,negativo
113746,Encaixe para a câmera amassado. A entrega ocorreu dentro do prazo.,1,negativo
95495,"Bom, pelo preço não poderia querer qualidade. Dependendo da posição, o raio de luz sai mais fraco ou forte.",2,negativo
95864,Oi então  o creme de tratamento  veio pela metade.,2,negativo
128175,"O jogo é lindo porém veio com um pires quebrado, já reclamei em vários e-mail que encontrei, mas até o momento ninguém resolveu meu problema,se repuserem e peça o jogo ficará perfeito caso contrário ficará faltando uma peça,já que veio com uma parte lascada.",2,negativo
10951,"A voltagem do produto é muito importante em relação a potência e performance, como é o caso de uma parafusadeira/furadeira.  Veja as especificações do fabricante: http://www.vinik.com.br/produto/furadeira-parafusadeira-bateria-fp-550/",1,negativo
127366,"Já comprei de outro fornecedor e fucionou, esse não funciona. Abri as cápsulas, o que funciona dilui na água e ele fica ver bonito. Esse fica amarelo e com espuma branca em cima.",1,negativo
45018,"Não é das melhores configurações, mas para o que preciso serve. Meu filho usa softwares infantis que pesam bastante, mas o tablet aguenta bem o tranco. Não trava nem fica lento. Roda todos os desenhos e jogos muito bem e a bateria tem boa durabilidade. O som também é bom e mesmo em ambientes de muita poluição sonora dá para ouvir bem. Vale a pena. Para deixar ainda melhor, desinstalei quase todos os produtos do google, exceto youtube e google play (para poder baixar as coisas). O resto dos aplicativos que ficam funcionando sempre em segundo plano, sempre instalando atualizações e sempre ocupando espaço limpei tudo. Também coloquei um SDcard de 32Gb de acesso rápido, para melhorar o espaço, já que 16 Gb do aparelho não servem para muita coisa. Recomendo!!!",5,positivo
49505,"Fiquei com receio em comprar a camisa, decidi comprar assim mesmo, me surpreendi, ótima qualidade, tamanho perfeito, recomendo.",4,positivo
39413,"Só presta o copo de vidro, o restante é de péssima qualidade! Adquiri um e no dia que fui verificar o botão caiu, encaixei e depois qdo fui usar caiu e verifiquei que estava rachado. Tentei buscar autorizada que vendesse e não encontrei, Entrei em contato c/a Empresa Philco e eles mandaram eu procurar no site uma autorizada. O botão acabou quebrando de vez e hj só posso usar direto na tomada!! O encaixe do copo é horrível! A parte da hélice também é super fraca, depois que usei verifiquei o compartimento de encaixe da hélice estava c/um pó dourado e as borrachas se desmanchando!! Não compro mais produto algum dessa marca!!!",1,negativo
117090,Me mandaram uma réplica do relógio eh vergonhoso uma loja de grande renome! Infelizmente estou muito insatisfeito e vou devolver o produto,1,negativo
120355,"Melhor do que eu esperava que fosse, a qualidade é muito boa comparada com o preço acessível.",4,positivo
90235,tenho 90 cm de cintura e comprei tamanho m mas ficou justo mas depois usei uma única vez ficou larga e olha q coloquei no último estágio gostaria de saber se trocam por p?,2,negativo
114492,"Então, comprei um Hoverboard que no anuncio diz que vem com LED LATERAL E COM MOCHILA inclusa, porém não veio nenhum dos 2, acho um absurdo entregarem o produto diferente daquilo que foi anunciado e adquirido, não adianta nada, chegar antes do prazo, se vem o produto errado, prestem mais atenção! Como podemos resolver? A troca do produto ou a devolução do dinheiro???????",2,negativo
5544,Como vou avaliar se eu nem recebi o produto. Que comprei dia 02/12/2017 para ser entregue dia 19/12/2017. E até hoje não recebi. Produto ia er entregue pelo site e-fácil...,1,negativo
96498,Gostei muito do produto! Indiquei para a escola que trabalho.,5,positivo
95611,"produto péssimo, qualidade horrível, não suporta nem o próprio peso, imagina colocar um notebook, não comprem. nem deveriam anunciar a venda desse material",1,negativo
7610,"Opção excelente para presentar, optei por comprar pela qualidade Philips e o preço.",5,positivo
90863,"Tenho 1 edge e comprei esse para minha mãe. Excelente qualidade, não vejo nenhum próximo à ele. Entrega tudo ok.",5,positivo
34636,"Poderia dá nota 10.... O bordado é excelente e a cor é muito bonita, o problema foi quando fizeram os buracos no tapete pra colocar e encaixar nos pinos .........o meu ficou ruim não fica encaixado direito por ser menor um pouquinho",2,negativo
51605,Cama com Gavetas tão frágeis que não podem ser usadas.As corrediças amassaram no primeiro uso.Qualidade péssima.Não indicaria a ninguém!,1,negativo
100247,O livro mostra a realidade que muitas pessoas passam ou já passaram. Eu me identifiquei demais. Foi recomendado pela minha psicóloga.,5,positivo
98000,"Bíblia de fácil compreensão, e com ótimos comentários.",5,positivo
10184,Produto atende a todas as características que o site faz sobre o produto.,5,positivo
12764,Recomendo! Este produto é muito bom. A entrega foi rápida.,5,positivo
48725,"Já temos um desses aqui em casa e realmente é MARAVILHOSO! As crianças se encantam muito ao ouvir ele falar! É excelente principalmente porque não tem o som muito alto, até porque se assim fosse assustaria as crianças. Som ideal e agradável. É ideal em tudo! Comprem sem medo de errar...",5,positivo
10225,"Comprei este celular e achei ele maravilhoso, até então tudo perfeito. Um dia o celular ficou todo trincado, sendo q n houve mal uso e n caiu de nenhum lugar, conversei com outras pessoas e esse n foi o unico caso. A garantia não cobriu.",2,negativo
38409,"Eu comprei o produto em novembro,precisamente dia 27 e foi entregue em janeiro,o prazo era 20 dias e demorou mais de 30 dias e o produto veio todo aberto,caixa rasgada,não veio o aparelho,veio o Xbox one S ,as pilhas vieram usadas e na nota consta que veio ele,eu venho reclamando desde a chegada do mesmo e ate hoje,4 meses,ninguém resolveu,esta em um empurra ,empurra,nenhum das duas lojas quis realmente me ajudar,eu ate preferiri fazer um acordo com a loja,dela pelo menos mandar dois jogos de minha escolha em valores aproximados do que ""teoricamente "" viria com o mesmo e eles não quiseram,não comprem da games Hunter",1,negativo
45656,"Aparelho incrível, com bateria de longa duração, inúmeros recursos para câmara fotográfica, ferramentas dinâmicas para o seu dia a dia.",5,positivo
78836,o produto atendeu as expectativas. bem feito. sério quer que fique falanod bla bla bla?,5,positivo
63369,Esperava maior desempenho de uma BRASTEMP. A parte do refrigerador nao gela bem. Muito fraca. Agua fica fresca e nao gelada mesmo nos niveis mais altos. Vou solicitar visita da assistencia tecnica. Bem decepcionada quanto ao desempenho. Esteticamente um bom produto.,2,negativo
124960,top1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5,positivo
59174,"gostei muito do produto, do jeito que eu esperava.",4,positivo
17259,"CONTROLE REMOTO NÃO É ORIGINAL,E NÃO ESTÁ INFORMANDO QUE É PARALELO SIMILAR",1,negativo
74962,demora muito pra carregar o celular parece que não e original,2,negativo
13112,"O livro chegou embolorado e mofado. Cancelei e enviaram outro... Exatamente nas mesmas condições do primeiro. Cancelaram e fizeram o estorno do cartão. No fim, não consegui um livro em condições decentes para ser lido.",1,negativo
42346,não veio as caixas de som e o mal se   estou esperando aboa vontade de vocês manda  para eu ussa tudo que eu comprei,1,negativo
5331,"até agora o produto adquirido por mim, tá muito bom, recomendo a todos.",5,positivo
25154,"O livro é  muito bom, super recomendo e a entrega foi super rápida! Adorei o livro além de lindo é  super envolvente a história.",5,positivo
23677,"Além de não postarem o número do pedido pra acompanhar a entrega, veio faltando uma peça da base e até agora ninguém respondeu à minha solicitação.",1,negativo
100630,Mesa e cadeiras lindas!  Estofado confortável ...  Chegou antes do prazo ...  Recomendo!!!,5,positivo
119984,"Como posso avaliar se ainda não recebi os produtos , o código de rastreamento que me enviaram não consigo rastrear preciso de um retorno de vocês   No aguardo",1,negativo
97326,"produto funciona como divulgado, muito bom. xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",5,positivo
118675,"É um produto muito bom, fácil de uso, a única desvantagem é que o manual dele não é em Português.",4,positivo
62176,Apesar do bom atendimento e assistencia do vendedor o produto em si deixa a desejar,2,negativo
5930,"Pedi devolução. Pirata dos piores. Made in Vietnã, Todo arranhado, Sem Nota Fiscal na embalagem, caixa sem lacre. Nem testei pq fiquei com medo de explodir meu celular.",1,negativo
29513,Mão entregaram o produto que comprei me mandaram um Preto que nao presta,1,negativo
24892,"As conexões dos fios não são na lateral e sim atrás. Não consegui colocar no painel. Poderia pelo menos vir o suporte de parede pelo preço que paguei. Esperava muito mais. A tela é tão mole que balança se colocar o dedo. Pela marca achei que ia ficar feliz, pois eu amava minha outra Samsung. A imagem não é das melhores. Capricha aí Samsung. Vocês já fizeram produtos melhores.",2,negativo
35917,"a camera é muito boa com a visão  noturna bem nitida,me agradou pelo produto e pelo atendimento,eu recomendo.",4,positivo
122401,Produto solta fácil e não passa confiança de proteção pois é simplesmente um plástico,2,negativo
55687,"Já abri protocolo e até agora não recebi nenhuma notícia, era previsto um retorno no dia 7 de março e até agora nada !",1,negativo
116025,"Produto com resultado muito melhor do que eu esperava, está me ajudando muito ; só arrependo de não ter comprado antes, no meu caso a unica coisa ruim é o cabo que por eu ser alta ficou um pouco curto , de resto tudo ótimo.",4,positivo
98758,"Produto diferente da foto, não tem nas abas as 8 varetas para estender roupa igual aparece na foto, tem apenas 4 varetas em casa aba, ou seja ele é menor é diferente da foto.  Não indico o produto.",1,negativo
75179,"Adorei comprar com vocês, em especial a a embalagem do produto. A minha única crítica é com relação à manipulação das favas. Eu gostaria que estivessem intactas, sem nemhum corte.",4,positivo
21464,Ótima textura e cores diversificadas. A entrega foi bem rápida.,4,positivo
11039,"Espaço interno grande para fritar grandes quantidades, os alimentos ficam fritos crocantes e sem óleo nenhum. A melhor parte é que você coloca o alimento e deixa o tempo necessário e ela desliga sozinha após o término. Amei o produto e super recomendo!",5,positivo
112309,Produto ótimo e super atendeu as minhas expectativas.,5,positivo
81086,Muito boa a bateria dura muito atendeu minhas expectativas,5,positivo
131187,Entregaram antes da data prevista produto de qualidade .,4,positivo
92955,"Excelente objeto. Escolha da minha neta, certamente ela conhece por isso escolheu este celular.",5,positivo
5501,Fiz hoje a instalação do  purificador e não  sai água simplimente isso!!,1,negativo
25716,"Clonaram meu cpf e fizeram um cartão na Mastercard e o cara descobriu minha senha do site,usando meu nome mas com um endereço diferente,que desconheço...Já abri B.O e mudei a senha do site pra ver no que dá....",1,negativo
125681,estou aguardando a troca. até agora não me enviaram nada.,4,positivo
57086,O oxímetro que chegou na minha casa não está funcionando.,1,negativo
47646,Chegou rápido ...............jcdhkjcsdhmnvcdcvnngdsgnknvfft,4,positivo
61705,"Estou muito decepcionada, o produto é péssimo, veio cheio de farelos dentre o produto, nem se parece com a foto, e a etiqueta não esta no produto e foi cortada pois tem um pedaço na costura, o pruduto não condiz com o anuncio apresentado nas observações tb. péssimo e quero um vale de volta e entregar esse péssimo produto para a loja fazer bom proveito, pois eu não jogo o meu dinheiro no lixo. Me sinto enganada ao ver a etiqueta cortada coisa feia, muito feia isso coisa de pessoas q agem de má fé... e colocando o nome do representante em má situação, q coisa feia.",1,negativo
86036,"Não indico nem para o meu inimigo, com um mês de uso, ele simplesmente não liga, nem da sinal de vida, dinheiro jogado no lixo.",1,negativo
41498,"Ótimo produto da Eliseu, meus ""PARABÉNS"" recomendo a todos que, quera uma ótima circulação de ventilação e muito silencioso .. recomendo a todos ter um desse em casa",4,positivo
118355,Muito bom pra introduzir os conceitos estatísticos do Lean seis Sigma.,4,positivo
24535,"Ótimo aparelho recomendo ! Gostei muito , fico com ele o tempo todo mechendo",5,positivo
17750,"Minha opinião concernente ao produto, estou feliz pois me atende perfeitamente. E com respeito a loja, muito bom atendimento e estou satisfeito com o trabalho prestado.",5,positivo
48458,"Cabo muito curto parece infantil, no primeiro uso já quebrou o balde. Péssima compra e até hoje não consigo falar com ninguém para ter troca do produto devido ter quebrado.",1,negativo
129122,esta loja atrasa a entrega e vem pedido avaliacao e nao atente pra falar sobre atraso telefoene pra meu contato se voceiss quiser liga 75 982822500,1,negativo
32774,"Produto chegou em ótimo estado, antes do prazo estimado pelo site.",5,positivo
54422,Gostaria de saber onde está o meu produto.Não estou com ele em mãos.Oque aconteceu?,1,negativo
70149,"Não gostei, pois não chegou na minha casa o produto. Quero o dinheiro novamente.",1,negativo
7277,Excelente para as pessoas de mais idade. Números grandes e a tela bem ampla!!!,4,positivo
94769,"Atendimento muito bom, otimo produto, muito satisfeito com a compra.",4,positivo
55680,"Recebi o produto e ao iniciar a utilização, percebi que a água não ficava tão gelada quanto na geladeira ou como outros purificadores. De toda forma, era uma temperatura aceitável. Em minha casa somos somente eu e minha esposa e o purificador conseguia atender a demanda. No dia que recebemos a visita de outro casal, e todos beberam agua, somente os dois primeiros copos, ± 700ml, ficaram gelados. Os demais sempre ao natural. Demoraram mais de 2 horas para a água ficar gelada novamente, mas não se empolgue, só para os 2 primeiros copos. Ou seja, não atende a especificação de quantidade de litros por hora informada para o produto. Não chega nem perto !!! Promete 7,8 litros/hora desde que a temperatura esteja entre 10 a 30º .... Se for de -10 a -30º acho que ele até gela a água !!! Não vale a pena, comprem outro. A não ser que em sua casa bebam menos de um copo por hora !!! Decepcionante !!! Vou fazer de tudo para devolver esta enganação !!!",1,negativo
79979,"Até hoje a loja não prontificou em solucionar o problema , é negligente mesmo após das reclamações feitas pelo meio eletrônico.",1,negativo
131734,Experimentei na minha ferrari... porem achei que nao tinha tanta potencia quanto o motor original.... então estou usando este motor no meu PC e melhorou um pouco a velocidade....,4,positivo
84905,"Controle péssimo, não carrega, não dá pra jogar direito com ele, não vibra. HORRÍVEL",1,negativo
79455,"Amei!! Produto de ótima qualidade e melhor , chegou antes do prazo.",4,positivo
30091,Comprei a tv mas ela ficou com a Cor da Imagem Rosa.  A samsung já se comprometeu a me restituir o valor pois não tem mais em estoque.. O produto é muito bom porém houve esse contratempo..,2,negativo
59193,"Péssimo não funciona a mesma medida apresenta vários resultados, isso sem falar que quase sempre apresenta erro no visor, as medidas apresenta erro absurdo diferença de vários metros.",1,negativo
87390,"Tivemos  alguns problemas com esse produto.  Em primeiro ligar veio faltando a peça que fixa o ventilador no teto e por ser muito burocrático e o prazo para a entrega ser de 20 dias, comprei uma peça em uma autorizada que custou R$ 60,00 Em segundo lugar, um único controle remota aciona os ventiladores dos dois quartos, não sei como resolver isso, pensei que cada controle só acionasse um aparelho, com isso se perde a autonomia",1,negativo
86788,"recomendo produto, mto bom e entrega rápida, nenhum problema",5,positivo
16522,"Vejo os documentários que gosto no You Tube, com imagem e som excelentes!",5,positivo
2369,Ainda não  recebi. Minha filha ficou sem presente de Natal,1,negativo
73415,"Ótimo acabamento, não veio nenhuma parte entortada, recomendo.",4,positivo
41090,Pequenininha demais e tbm não tem um design muito atraente,2,negativo
11261,"Produto com pouca resistência, em três dias de uso o produto ""rachou""",1,negativo
3852,"Chegou certinho, embalado e certinho! Recomendo.Chegou certinho, embalado e certinho! Recomendo.",5,positivo
355,"Só poderei avaliar a hora que o produto chegar, o que ainda não aconteceu.",1,negativo
25952,"A pintura já está saindo com 1 semana de uso, a qualidade é muito baixa.   O boneco dobra mas com só 1 semana de uso ele não fica mais reto.   NÃO RECOMENDO.",1,negativo
118891,"Quando o produto for entregue, eu até posso avaliar.",1,negativo
49486,"Produto muito bom, até hoje não deu nenhum problema.",4,positivo
128518,O site que não indico para ninguém. Ficaram de me entregar durante 4 dias após a compra e cobraram taxa de entrega e tive que ir nos Correios para retirada e fechado lá. O funcionário dos Correios falaram que tinham devolvido ao remetente. Levaram mais de 20 dias para entregar no meu endereço. Complicado,4,positivo
112074,"Produto muito bom, não deixa nenhum carrapato e nem pulga.",5,positivo
123550,Excelente fragrância com ótimo preço entrega no prazo.,5,positivo
107352,Ferramenta muito boa para trabalhos de marcenaria em geral. Muito útil.,4,positivo
132232,"Gostei do formato, acabamento, designer e etc. So achei que era um pouco maior,  pela especificação  (Grande)  até porque eu não tive acesso às medidas, mais tudo o produtoé ótimo.",4,positivo
111660,"Digo ótimo e não excelente, porque, quase devolvi o relógio pensando que veio com defeito. Explicando, eu tive que ir até a assistência técnica para o pessoal de lá me explicar como acertar a data no relógio. Por razões de posição das peças internas, o relógio somente pode ser ajustado na data com os ponteiros apontando para baixo. Nunca saberia disto, contudo, empenhei tempo e custos para aprender uma informação que deveria ser uma instrução básica para quem adquire o produto. Recomendo uma tarjeta vermelha dentro da embalagem orientado os consumidores. Saudações",4,positivo
98350,Tinta borra o tecido. Parece água. qualquer risco vira um borrado. Em sintético e tbm algosão a experiência foi PÉSSIMA.,1,negativo
28950,só achei que demorou muito para entregar veja o porque comprei no 14/12/2017 e foi entregue no dia 23/01/2018.,4,positivo
48635,"Houve um grande atraso na entrega do meu produto, porém a loja me mandou um e-mail explicando que o atraso foi devido a grande demanda deste item. Bom, meu produto chegou e está funcionando como deveria então está tudo ok..",4,positivo
105202,"comprei meu exemplar em 05/04/18 e ainda estou aguardando a entrega ou uma satisfação. como minha reclamação pelas vias normais nao teve resposta, vmos ver se por aqui alguém me atende.",1,negativo
61007,Um ótimo atendimento muito bom este produto chegou no prazo,4,positivo
29570,Selo Procel? Não tem Medidas? Não tem Vou comprar como? Na base do achismo?,1,negativo
132304,"Comprei para presentear e sei que a pessoa, adorou! Pois está necessitando de exercícios que revigoram, como faz no livro.",5,positivo
71036,Como posso avaliar um produto que nem recebi. Já se passaram 32 dias e nada. Já solicitei o cancelamento e o estorno no cartão.,1,negativo
49207,"Ótimo produto, bateria exelente, tela ótima, recomendadissimo!",5,positivo
31992,"vcs precisam colocar informaçoes mais precisas sobre o produto, foto do interior dele tbm!! to deixando de comprar por acreditar que comprarei gato por lebre. Melhorem, gente! Pra vender pela internet tem que facilitar as coisas, queremos a comodidade de não precisar ir ate uma loja, mas tbm queremos conhecer o produto pelo qual estamos pagando.",1,negativo
53481,"Não tenho como avaliar, pois não recebi o produto.",1,negativo
5109,Barato e cumpre o que promete. Resistente  para a carga que é projetado.,5,positivo
45695,Cobram um preço extorsivo para o frete e leva 15 dias para entregar! PQP!!!,1,negativo
60183,"Meu cabelo ficou lindo e até deu mais resistência a ele , tanto que parou de cair. Super recomendo.",5,positivo
37502,"Comprei o kit da suspensão, e no site so tem a foto do produto e não indica que é apenas para um amortecedor, sendo que o carro tem dois amortecedores dianteiros, ou seja, vc compra pensando que vai receber kit completo para dois amortecedores, acho que a empresa do produto deve colocar a foto do produto de um kit, e colocar observação, preço para unitario kit e a quantidade de cada um que esta sendo vendido, e atentar para que se precisar de dois produtos colocar na caixa o numero dois para compra de dois kits. Desanimardorrrrrr, comparando preços achei o par de kits completo por menos de R$ 250,00 , agora tenho que comprar mais um kit e esperar ainda a entrega do produto, fora isso o produto é de boa qualidade. affffffffffffff...",1,negativo
110541,VALE SUPER A PENA! AUGUSTO CURY SEMPRE SURPREENDENDO....,5,positivo
130819,"Só achei mais rosa, pensei que fosse branquinho, tipo renda.",4,positivo
27020,O aparelho tem um fio muito curto e não é retrátil. Se caso for usá-lo tem que ficar colocando uma extensão.  Não tem um compartimento para guardar as peças dos acessórios para limpeza.  A mangueira do aspirador até a conexão da vassoura é muito curta. Quando uso para fazer a limpeza tenho que ficar com o aspirador na mão.,2,negativo
27071,"É celular que faz tudo, que não é grandão e par quem não quer um top é ótimo.",4,positivo
82509,"O produto pode ser bom, mais o meu veio com defeito.  Recomenda-lo-ia se tivesse vindo bom, como veio com defeito não recomenda-lo ei.",1,negativo
116374,"Comprei e estou solicitando devolução, porque no anuncio fala que é original, mas é uma replica do controle da Nintendo.",2,negativo
90480,"recomendo produto, pena que a entrega é péssimo dos péssimos",4,positivo
77788,Boa noite... gostaria de avaliar este produto.....mas não recebi o produto ainda ..... estou no aguardo.....,2,negativo
111510,"o produto ja passou do prazo e ainda nao chegou... nem e-mails sobre a compra, me mandam mais",1,negativo
31029,"O produto é útil, mas em uma situação muito específica. Não é tão versátil e simples de usar como anunciado nos descritivos, anúncios e vídeos. Em área interna, se não for uma parede livre, é muito complicado fazer a pintura sem muita sujeira. Proteger com jornal não adianta, pois a pressão é muito forte e tudo voa. Acredito que seja mais interessante para área externa, de grande extensão, ou para peças com muito detalhe, como bancos de madeira e portões (fazendo a pintura em área externa também), apesar de não ter testado essas situações ainda.",2,negativo
95326,"Tapete muito inferior comparado a foto, pelos bem rasos e a cor mais escura",1,negativo
53519,"Recomendo tanto o produto quanto a loja. Comprem, comprem, comprem.",4,positivo
79216,Como que vcs me pedem para avaliar uma coisa que eu nem recebi ainda?,1,negativo
75689,"Não recebi a mercadoria. Já´mandei e-mail, ninguém respondeu e eu estou com o prejuízo. O que devo fazer? Me devolvam o dinheiro. Com devo reclamar, mas alguém que saiba tratar do assunto e com respeito, pois não obtive resposta da minha reclamação.",1,negativo
104930,Muito boa duração da bateria e desempenho de videos,4,positivo
18289,bom produto atende minhas nesecidades  e recomendo este produto,5,positivo
25380,"O produto q prescisava pr deichar as minhas clientes lindas ,maravilhoso.",5,positivo
122878,"Recomendo, produto de ótima qualidade. Sem falar que foi entregue antes do prazo.",4,positivo
21680,"Ainda nem se quer pude testar o produto, não há em lugar algum dizendo que é 220v. Energia de minha casa é 110v. Preciso de ajuda de como vou proceder.",2,negativo
43385,Produto entregue antes do prazo máximo.  Entregue em perfeito estado. Produto original e ótimo. Boa câmera; som de qualidade; tela satisfatório; bom desempenho e bateria.  Gostei demais do aparelho.,5,positivo
368,"Produto ótimo, vale muito a pena, o ruim foi só a demora pra entregar, tirando isso tudo ok, recomendo.",5,positivo
126837,Queria saber se chega tudo em ótimo estado tudo como o combinado no site se aguenta um peso bom e tals .. pff,2,negativo
99712,A mangueira chegou na data certa mas veio furada nuca tive problema em compra com vcs mas não sei como trocar mangueira estou esperando um parecer de vocês.,2,negativo
113692,"Gostei do produto esta dentro do que eu esperava, indico a todos .",4,positivo
50999,bom e excelente reconheceu meu hhd de 12 tera com alimentação usb hhd de notebook sem alimentação com alimentação ate 12 tera iso dvd mkv de 12 gb reproduziu perfeitamente video feito pelo iphone que formato de mov otimo que mais gostei que não preciço converter video isso e muito bom para mim que tenho bar aqui em cuiaba-mt eu recomento este produto para pessoas e famlia  todos os formato eu reproduzi sem converter ele abraço ao criador que fez isso ajudou muito com este produto,5,positivo
6252,"O aparelho desempenha bem todas as funções, é pratico, bonito e versátil. Para quem busca um Smartphone compacto, e para utilização de redes sociais, ele e extremamente eficiente. Câmera frontal e traseira não são boas. Fotos ficam desfocadas. A bateria fica a desejar, no modo econômico dura no máximo dois dias com internet ligada. Se usar muito o aparelho a bateria não dura um dia.",4,positivo
61829,Excelente produto. Ótima qualidade. Vale a pena o investimento.,5,positivo
49063,"Em síntese o leitor de digital não funciona, sempre aparece digital não reconhecida, trava e é necessário colocar a senha. Antes do Moto G5 utilizava o Galaxy S5, com o dedo molhado ele lia a digital, raramente não reconhecia de primeira, já o do moto G5 parece um enfeite, porque não funciona... as demais funcionalidades possuem baixa qualidade, péssimo som, câmera com resolução ruim... só salva a memória, resumindo é um pendrive de 32GB que custa em média 800 reais. Não compensa.",1,negativo
5167,Produto de qualidade e entrega dentro do esperado.Super recomendo!!!,4,positivo
93985,Produto de qualidade recomendo entrega rápida pode comprar .,5,positivo
91472,"Esse produto com certeza tem formol, arde os olhos e queima o couro cabeludo.ja usei outras é isso não aconteceu",1,negativo
124966,"Produto perfeito,atendeu toda nossa espectativa,recomendo.",5,positivo
128230,"comprei branco com laranja, chegou preto com vermelho. horrivel",1,negativo
14614,Nos Ultimos 3 meses realizei a compra de 6 equipamentos destes e a durabilidade é muito ruim. acabo de perder o 5 radio por não funcionamento.  Não vale a pena.,1,negativo
106106,"Excelente produto.  Satisfeito com a compra. Deu trabalho para montar, mas superou nossas expectativas. É funcional e bonita, porém ocupa bastante espaço.  Ronaldo",5,positivo
106854,"Bom dia! Apesar do prazo ter sido atendido, o celular está com defeito. Toda hora reinicia e ficou um dia sem ligar. Liguei para assistência e estarei levando ainda hoje...muito frustrada pois foi um presente que dei a meu esposo. Espero que a assistência tenha um ótimo atendimento.",2,negativo
31061,"Não recebi o produto, então não tenho como avaliar!",1,negativo
60712,Não preciso nem comentar o padrão Apple para celulares. Muito bom.,5,positivo
59061,"Meu bebê amou, som perfeito e bastante resistente.",4,positivo
73973,"Profundamente decepcionado, pois até agora não vi a cor do produto. A entrega não foi realizada. Sabe-se lá porquê?",1,negativo
130965,Tenho duas impressoras HP e sempre uso esses cartuchos.,5,positivo
97884,"Após pesquisar bastante, adquiri a geladeira e, simplesmente FELIZ PARA C****** com o produto. Estética, espaço, qualidade e eficiência. Tudo 10/10.  Todas as peças internas são removíveis para melhor limpeza. A 'bichinha' gela muito e, muito rápido.  Só uma observaçã: alô Consul, não compramos carne em litros e sim em kilogramas, pelo menos o congelador bota ai uma informação a mais.  Finalizando, para uma situação apenas com casal na residência(meu caso), É A GELADEIRA!!",5,positivo
93103,"Produto de qualidade, cumpre bem as tarefas e rotinas de limpeza. Boa performance.",5,positivo
120766,O produto veio com a régua de corte torto  As linhas da tábua tortas. Não irei fazer o trâmite de troca por que já estou bastante insatisfeito. E não quero mais extress . Mas fica aqui minha indignação. Tenho fotos do produto defeituoso,1,negativo
69574,"Até o momento está rodando a maioria dos games,tanto leves quanto pesados,claro,é um pc de entrada entao nao da pra rodar tudo no max em games high end,mas esta bastante jogavel e rodando praticamente todos os games atuais e ate mais pesados como destiny 2.",5,positivo
128108,"Primeiro que nem o produto veio ainda, segundo que O WHEY É O C....... UM HIPERCALÓRICO SEM VERGONHA.....",1,negativo
49840,ME ENTREGARAM DOIS KITS IGUAIS QUANDO EU CONTRATEI DOIS KITS DIFERENCIADOS. CONTINUO AGUARDANDO UMA SOLUÇÃO.....AS 48 HORAS QU ME PEDIRAM PARA AGUARDAR O RETORNO SE FORAM.....,1,negativo
